0.0,24929,347700
0.0001,24929,347700
0.0004,24929,347700
0.0009,24899,346866
0.0016,24899,346866
0.0025,24899,346866
0.0036,24885,346662
0.0049,24885,346662
0.0064,24830,345075
0.0081,24830,345075
0.01,24830,345075
0.0121,24756,342960
0.0144,24683,341547
0.0169,24683,341547
0.0196,24602,340164
0.0225,24543,337677
0.0256,24507,336609
0.0289,24390,332940
0.0324,24288,330576
0.0361,24268,329961
0.04,24198,327474
0.0441,24186,327171
0.0484,24137,325680
0.0529,24031,322959
0.0576,23912,319728
0.0625,23817,317217
0.0676,23618,312204
0.0729,23542,310770
0.0784,23500,310035
0.0841,23442,307650
0.09,23343,305325
0.0961,23185,301515
0.1024,23121,299988
0.1089,22935,295017
0.1156,22788,291066
0.1225,22690,289473
0.1296,22572,286836
0.1369,22458,284310
0.1444,22266,280956
0.1521,22123,278289
0.16,21930,274674
0.1681,21767,271248
0.1764,21657,268605
0.1849,21453,264177
0.1936,21176,257169
0.2025,21044,255075
0.2116,20950,253326
0.2209,20768,248775
0.2304,20637,246201
0.2401,20550,244542
0.25,20388,239868
0.2601,20181,235728
0.2704,19972,231981
0.2809,19612,224301
0.2916,19509,222741
0.3025,19335,219216
0.3136,19161,214941
0.3249,19063,213441
0.3364,18882,208464
0.3481,18613,203043
0.36,18276,195747
0.3721,18111,192582
0.3844,17815,186636
0.3969,17660,184818
0.4096,17430,181818
0.4225,17357,180855
0.4356,17148,176928
0.4489,16953,174825
0.4624,16757,172806
0.4761,16639,171768
0.49,16263,164976
0.5041,15975,160392
0.5184,15790,157569
0.5329,15523,152700
0.5476,15236,147798
0.5625,15001,142797
0.5776,14676,136401
0.5929,14515,135339
0.6084,14377,134148
0.6241,14207,131175
0.64,13950,127638
0.6561,13677,125166
0.6724,13492,122487
0.6889,13306,119691
0.7056,13073,116565
0.7225,12877,113802
0.7396,12713,112302
0.7569,12585,111426
0.7744,12465,110412
0.7921,12172,107784
0.81,12110,107712
0.8281,11979,106866
0.8464,11761,105477
0.8649,11637,103977
0.8836,11615,103971
0.9025,11357,100290
0.9216,11167,98973
0.9409,11080,97935
0.9604,11008,97290
0.9801,10953,95919
1.0,10789,93156
1.0201,10737,92154
1.0404,10682,91119
1.0609,10626,89874
1.0816,10442,88248
1.1025,10375,87090
1.1236,10243,86262
1.1449,10243,86262
1.1664,10026,81402
1.1881,10026,81402
1.21,9892,79731
1.2321,9787,78273
1.2544,9689,76326
1.2769,9399,72273
1.2996,9333,72027
1.3225,9072,65925
1.3456,9072,65925
1.3689,9015,65196
1.3924,8905,61740
1.4161,8905,61740
1.44,8681,58716
1.4641,8445,55842
1.4884,8369,54711
1.5129,8306,52653
1.5376,8040,48918
1.5625,7638,45204
1.5876,7510,43698
1.6129,7510,43698
1.6384,7382,41208
1.6641,7227,39042
1.69,7156,38790
1.7161,7156,38790
1.7424,7066,37836
1.7689,6864,35973
1.7956,6746,33810
1.8225,6668,32802
1.8496,6590,32697
1.8769,6502,31629
1.9044,6265,29088
1.9321,6265,29088
1.96,6112,28155
1.9881,6036,26790
2.0164,5913,26061
2.0449,5735,23898
2.0736,5735,23898
2.1025,5735,23898
2.1316,5522,20169
2.1609,5441,19455
2.1904,5322,18261
2.2201,5211,16794
2.25,5074,15663
2.2801,5074,15663
2.3104,4966,13923
2.3409,4852,13074
2.3716,4627,11463
2.4025,4627,11463
2.4336,4539,10161
2.4649,4431,10065
2.4964,4431,10065
2.5281,4237,8484
