0.0,24929,347700
0.0001,24929,347700
0.0004,24929,347700
0.0009,24929,347700
0.0016,24929,347700
0.0025,24929,347700
0.0036,24929,347700
0.0049,24929,347700
0.0064,24929,347700
0.0081,24929,347700
0.01,24929,347700
0.0121,24929,347700
0.0144,24929,347700
0.0169,24929,347700
0.0196,24929,347700
0.0225,24929,347700
0.0256,24929,347700
0.0289,24929,347700
0.0324,24929,347700
0.0361,24929,347700
0.04,24929,347700
0.0441,24929,347700
0.0484,24929,347700
0.0529,24929,347700
0.0576,24929,347700
0.0625,24929,347700
0.0676,24929,347700
0.0729,24929,347700
0.0784,24929,347700
0.0841,24929,347700
0.09,24929,347700
0.0961,24929,347700
0.1024,24929,347700
0.1089,24929,347700
0.1156,24929,347700
0.1225,24929,347700
0.1296,24929,347700
0.1369,24929,347700
0.1444,24929,347700
0.1521,24929,347700
0.16,24929,347700
0.1681,24929,347700
0.1764,24929,347700
0.1849,24929,347700
0.1936,24929,347700
0.2025,24929,347700
0.2116,24929,347700
0.2209,24929,347700
0.2304,24929,347700
0.2401,24929,347700
0.25,24929,347700
0.2601,24929,347700
0.2704,24929,347700
0.2809,24929,347700
0.2916,24929,347700
0.3025,24929,347700
0.3136,24929,347700
0.3249,24929,347700
0.3364,24929,347700
0.3481,24929,347700
0.36,24929,347700
0.3721,24929,347700
0.3844,24929,347700
0.3969,24929,347700
0.4096,24929,347700
0.4225,24929,347700
0.4356,24929,347700
0.4489,24929,347700
0.4624,24929,347700
0.4761,24929,347700
0.49,24929,347700
0.5041,24929,347700
0.5184,24929,347700
0.5329,24929,347700
0.5476,24929,347700
0.5625,24929,347700
0.5776,24929,347700
0.5929,24929,347700
0.6084,24929,347700
0.6241,24929,347700
0.64,24929,347700
0.6561,24929,347700
0.6724,24929,347700
0.6889,24929,347700
0.7056,24929,347700
0.7225,24929,347700
0.7396,24929,347700
0.7569,24929,347700
0.7744,24929,347700
0.7921,24929,347700
0.81,24929,347700
0.8281,24929,347700
0.8464,24929,347700
0.8649,24929,347700
0.8836,24929,347700
0.9025,24929,347700
0.9216,24929,347700
0.9409,24929,347700
0.9604,24929,347700
0.9801,24929,347700
1.0,24929,347700
