0.0,24929,347700
0.0001,24900,347700
0.0004,24900,347700
0.0009,24900,347700
0.0016,24900,347700
0.0025,24900,347700
0.0036,24900,347700
0.0049,24900,347700
0.0064,24900,347700
0.0081,24900,347700
0.01,24900,347700
0.0121,24900,347700
0.0144,24900,347700
0.0169,24900,347700
0.0196,24900,347700
0.0225,24900,347700
0.0256,24900,347700
0.0289,24900,347700
0.0324,24900,347700
0.0361,24900,347700
0.04,24900,347700
0.0441,24900,347700
0.0484,24900,347700
0.0529,24900,347700
0.0576,24900,347700
0.0625,24900,347700
0.0676,24900,347700
0.0729,24900,347700
0.0784,24900,347700
0.0841,24900,347700
0.09,24900,347700
0.0961,24900,347700
0.1024,24900,347700
0.1089,24900,347700
0.1156,24900,347700
0.1225,24900,347700
0.1296,24900,347700
0.1369,24900,347700
0.1444,24900,347700
0.1521,24900,347700
0.16,24900,347700
0.1681,24900,347700
0.1764,24900,347700
0.1849,24900,347700
0.1936,24900,347700
0.2025,24900,347700
0.2116,24900,347700
0.2209,24900,347700
0.2304,24900,347700
0.2401,24900,347700
0.25,24900,347700
0.2601,24900,347700
0.2704,24900,347700
0.2809,24900,347700
0.2916,24900,347700
0.3025,24900,347700
0.3136,24900,347700
0.3249,24900,347700
0.3364,24900,347700
0.3481,24900,347700
0.36,24900,347700
0.3721,24900,347700
0.3844,24900,347700
0.3969,24900,347700
0.4096,24900,347700
0.4225,24900,347700
0.4356,24900,347700
0.4489,24900,347700
0.4624,24900,347700
0.4761,24900,347700
0.49,24900,347700
0.5041,24900,347700
0.5184,24900,347700
0.5329,24900,347700
0.5476,24900,347700
0.5625,24900,347700
0.5776,24900,347700
0.5929,24900,347700
0.6084,24900,347700
0.6241,24900,347700
0.64,24900,347700
0.6561,24900,347700
0.6724,24900,347700
0.6889,24900,347700
0.7056,24900,347700
0.7225,24900,347700
0.7396,24900,347700
0.7569,24900,347700
0.7744,24900,347700
0.7921,24900,347700
0.81,24900,347700
0.8281,24900,347700
0.8464,24900,347700
0.8649,24900,347700
0.8836,24900,347700
0.9025,24900,347700
0.9216,24900,347700
0.9409,24900,347700
0.9604,24900,347700
0.9801,24900,347700
1.0,24900,347700
