0.0,0,0
0.0001,0,0
0.0004,2,0
0.0009,2,0
0.0016,2,0
0.0025,2,0
0.0036,4,0
0.0049,5,0
0.0064,12,0
0.0081,16,0
0.01,20,0
0.0121,23,0
0.0144,36,0
0.0169,38,0
0.0196,52,0
0.0225,70,6
0.0256,90,9
0.0289,116,15
0.0324,141,21
0.0361,210,57
0.04,226,57
0.0441,338,174
0.0484,418,231
0.0529,522,303
0.0576,608,411
0.0625,752,552
0.0676,866,717
0.0729,1076,1011
0.0784,1278,1656
0.0841,1497,2088
0.09,1760,2949
0.0961,1948,3306
0.1024,2222,3939
0.1089,2616,6519
0.1156,2983,7896
0.1225,3081,8130
0.1296,3218,8439
0.1369,3738,10983
0.1444,4113,12681
0.1521,4372,14004
0.16,4993,18066
0.1681,5267,19566
0.1764,5713,21453
0.1849,6146,24570
0.1936,6529,28083
0.2025,7191,32190
0.2116,7417,33972
0.2209,7789,36246
0.2304,8110,39273
0.2401,9127,49419
0.25,9702,54258
0.2601,9853,55458
0.2704,10196,58044
0.2809,10574,61560
0.2916,11042,64773
0.3025,11335,67968
0.3136,12042,74034
0.3249,12379,79296
0.3364,12989,86733
0.3481,13705,94830
0.36,14097,98433
0.3721,14448,102780
0.3844,14698,104391
0.3969,15186,111921
0.4096,15394,113460
0.4225,15869,118071
0.4356,16129,122850
0.4489,16256,124617
0.4624,16929,132990
0.4761,17209,138597
0.49,17370,140478
0.5041,17619,143655
0.5184,17947,150759
0.5329,19086,171348
0.5476,19803,187074
0.5625,20394,200022
0.5776,20818,211704
0.5929,21499,230553
0.6084,21746,238677
0.6241,21746,238677
0.64,21746,238677
0.6561,21746,238677
0.6724,22032,247608
0.6889,22677,265953
0.7056,22677,265953
0.7225,22677,265953
0.7396,22937,275928
0.7569,23300,288186
0.7744,23300,288186
0.7921,23667,302157
0.81,23667,302157
0.8281,23667,302157
0.8464,23667,302157
0.8649,24385,329670
0.8836,24385,329670
0.9025,24385,329670
0.9216,24385,329670
0.9409,24385,329670
0.9604,24385,329670
0.9801,24385,329670
1.0,24929,347700
